case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,parallel_telephone_exchange_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,government_telecom_revenue_loss,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,telegraph_act_sections,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-100648,Supreme Court,Trial Judgment,4,22,60,0,0,1,1,1,0,1,1,1,0.657,1,302,1,1,1,1,1,1,1,0.677,260,14.0111,38.85,1,1,1,1189225.61,0.1892,1,40,0.1835,0.0494,4,1,1,1,1
NCRB-SYNTH-100653,High Court,Sec 482 CrPC (Quashing),1,10,18,1,0,1,1,1,1,1,1,1,0.9114,1,133,0,0,1,1,1,1,1,0.7493,163,5.7541,34.13,1,1,1,1851922.16,0.012,1,7,0.1377,0.0662,3,1,1,0,0
NCRB-SYNTH-100659,High Court,Writ Petition (Detention),1,11,22,1,0,1,1,1,1,1,1,1,0.9759,1,212,1,1,1,1,1,1,1,0.7902,106,7.538,71.24,1,1,1,2449496.82,0.1629,1,35,0.2581,0.072,4,1,1,1,1
NCRB-SYNTH-100660,Trial Court,Sec 439 CrPC (Regular Bail),7,21,75,1,1,1,1,1,0,1,1,1,0.6468,1,254,1,1,1,1,1,1,1,0.8305,420,6.9912,85.87,1,1,1,119640.46,0.1619,1,2,0.8552,0.7784,1,1,1,1,0
NCRB-SYNTH-100663,High Court,Sec 439 CrPC (Regular Bail),4,9,47,0,0,1,1,1,1,1,1,1,0.7895,1,220,1,1,1,1,1,1,1,0.7627,429,10.1588,22.29,1,1,1,2406188.87,0.1798,1,6,0.1497,0.0769,3,1,1,1,1
NCRB-SYNTH-100684,High Court,Sec 482 CrPC (Quashing),1,6,30,1,1,1,1,1,0,1,1,1,0.8775,1,168,1,1,1,1,1,1,1,0.5775,493,12.3284,88.19,1,1,1,2272996.86,0.1671,1,1,0.5762,0.8312,1,1,1,1,1
NCRB-SYNTH-100686,High Court,Sec 482 CrPC (Quashing),1,3,38,1,0,1,1,1,1,1,1,1,0.9195,1,192,1,0,1,1,1,1,1,0.7025,434,12.2769,24.82,1,1,1,168185.07,0.0235,1,2,0.8436,0.7679,1,1,1,1,1
NCRB-SYNTH-100687,High Court,Sec 439 CrPC (Regular Bail),1,6,59,1,0,1,1,1,0,1,1,1,0.4103,1,215,1,1,1,1,1,1,1,0.5731,123,7.6207,31.04,1,1,1,1881529.7,0.0797,1,3,0.8838,0.6375,1,1,1,1,0
NCRB-SYNTH-100696,Trial Court,Sec 482 CrPC (Quashing),1,7,73,0,0,1,1,1,0,1,1,1,0.4164,1,294,1,0,1,1,1,1,1,0.6276,473,12.2074,79.56,1,1,1,784109.88,0.0394,1,6,0.0806,0.0414,3,1,1,1,0
NCRB-SYNTH-100698,High Court,Sec 439 CrPC (Regular Bail),1,3,18,1,1,1,1,1,1,1,1,1,0.7679,1,226,1,1,1,1,1,1,1,0.7867,380,12.0764,81.81,1,1,1,2260271.52,0.0525,1,10,0.1588,0.0662,3,1,1,1,1
NCRB-SYNTH-100710,Supreme Court,Writ Petition (Detention),1,15,24,1,1,1,1,1,0,1,1,1,0.5047,1,259,0,0,1,1,1,1,1,0.327,200,5.9774,20.17,1,1,1,625758.62,0.0955,1,3,0.7086,0.5111,1,1,1,0,0
NCRB-SYNTH-100712,High Court,Sec 482 CrPC (Quashing),2,10,62,1,0,1,1,1,0,1,1,1,0.4638,1,170,1,1,1,1,1,1,1,0.5736,203,9.5684,25.34,1,1,1,1876990.15,0.0737,1,5,0.0784,0.0437,3,1,1,1,0
NCRB-SYNTH-100725,High Court,Sec 439 CrPC (Regular Bail),7,23,62,1,0,1,1,1,1,1,1,1,0.4988,1,263,1,1,1,1,1,1,1,0.6479,207,9.1151,38.2,1,1,1,918914.66,0.1428,1,7,0.1876,0.0902,3,1,1,1,0
NCRB-SYNTH-100733,High Court,Sec 439 CrPC (Regular Bail),1,11,12,1,0,1,1,1,1,1,1,1,0.4864,1,291,1,1,1,1,1,1,1,0.5672,434,4.6938,32.27,1,1,1,787942.57,0.1161,1,42,0.2684,0.0713,4,1,1,1,0
NCRB-SYNTH-100750,High Court,Sec 482 CrPC (Quashing),1,22,31,1,0,1,1,1,0,1,1,1,0.5804,1,220,1,1,1,1,1,1,1,0.6636,300,9.6956,56.71,1,1,1,1736955.83,0.1293,1,11,0.2212,0.089,3,1,1,1,0
NCRB-SYNTH-100753,Supreme Court,Trial Judgment,2,5,48,1,0,1,1,1,1,1,1,1,0.4336,1,155,1,1,1,1,1,1,1,0.6636,413,3.9449,84.88,1,1,1,172155.28,0.1114,1,1,0.7886,1.1377,1,1,1,0,0
NCRB-SYNTH-100757,High Court,Sec 439 CrPC (Regular Bail),7,23,18,1,0,1,1,1,1,1,1,1,0.571,1,245,1,1,1,1,1,1,1,0.7028,292,7.9206,81.35,1,1,1,1111947.11,0.1715,1,8,0.2377,0.1082,3,1,1,1,0
NCRB-SYNTH-100766,High Court,Sec 482 CrPC (Quashing),1,16,43,1,0,1,1,1,1,1,1,1,0.598,1,240,1,1,1,1,1,1,1,0.801,466,10.71,88.57,1,1,1,126756.39,0.1382,1,7,0.0556,0.0267,3,1,1,1,0
NCRB-SYNTH-100780,High Court,Sec 439 CrPC (Regular Bail),1,12,21,1,0,1,1,1,0,1,1,1,0.4675,1,132,1,1,1,1,1,1,1,0.8397,156,13.5479,55.41,1,1,1,998597.12,0.1085,1,8,0.1446,0.0658,3,1,1,0,0
NCRB-SYNTH-100781,Supreme Court,Sec 482 CrPC (Quashing),1,25,43,0,0,1,1,1,1,1,1,1,0.6986,1,240,1,1,1,1,1,1,1,0.8419,189,11.0188,86.34,1,1,1,532450.76,0.1805,1,3,0.4607,0.3323,1,1,1,1,1
NCRB-SYNTH-100787,High Court,Sec 482 CrPC (Quashing),1,22,54,1,1,1,1,1,1,1,1,1,0.6174,1,299,1,1,1,1,1,1,1,0.7296,394,11.3764,37.59,1,1,1,88123.4,0.196,1,5,0.2238,0.1249,3,1,1,1,0
NCRB-SYNTH-100792,Supreme Court,Sec 482 CrPC (Quashing),2,12,59,1,0,1,1,1,0,1,1,1,0.5492,1,201,0,0,1,1,1,1,1,0.6089,264,12.7358,53.17,1,1,1,1027895.93,0.0686,1,8,0.2428,0.1105,3,1,1,1,0
NCRB-SYNTH-100794,High Court,Sec 439 CrPC (Regular Bail),7,20,37,1,0,1,1,1,0,1,1,1,0.4257,1,251,1,1,1,1,1,1,1,0.6845,280,8.0321,52.24,1,1,1,1328550.65,0.0529,1,3,0.4944,0.3567,1,1,1,1,0
NCRB-SYNTH-100798,High Court,Sec 439 CrPC (Regular Bail),2,16,48,1,0,1,1,1,0,1,1,1,0.7181,1,292,1,1,1,1,1,1,1,0.5533,211,5.2179,31.8,1,1,1,1674174.75,0.1192,1,26,0.2059,0.0625,4,1,1,1,1
NCRB-SYNTH-100799,High Court,Sec 482 CrPC (Quashing),7,22,12,1,0,1,1,1,0,1,1,1,0.7312,1,243,1,1,1,1,1,1,1,0.7275,412,11.5506,85.31,1,1,1,1771722.77,0.0043,1,10,0.1693,0.0706,3,1,1,1,1
NCRB-SYNTH-100803,Trial Court,Sec 482 CrPC (Quashing),1,22,56,1,0,1,1,1,0,1,1,1,0.7871,1,183,1,1,1,1,1,1,1,0.6321,179,8.7863,34.78,1,1,1,2393967.63,0.143,1,11,0.0643,0.0259,3,1,1,1,1
NCRB-SYNTH-100804,Trial Court,Sec 439 CrPC (Regular Bail),1,25,21,1,0,1,1,1,0,1,1,1,0.6018,1,149,1,1,1,1,1,1,1,0.6928,377,10.9944,28.85,1,1,1,309651.24,0.1453,1,7,0.0961,0.0462,3,1,1,1,0
NCRB-SYNTH-100817,High Court,Sec 439 CrPC (Regular Bail),1,5,52,1,0,1,1,1,0,1,1,1,0.8386,1,166,1,1,1,1,1,1,1,0.5465,172,10.2964,35.21,1,1,1,383827.98,0.0304,1,37,0.2679,0.0736,4,1,1,1,1
NCRB-SYNTH-100839,High Court,Sec 439 CrPC (Regular Bail),1,11,76,1,0,1,1,1,0,1,1,1,0.6235,1,160,1,1,1,1,1,1,1,0.671,245,10.4511,78.73,1,1,1,2353387.33,0.1289,1,17,0.1547,0.0535,4,1,1,1,0
NCRB-SYNTH-100840,Supreme Court,Sec 482 CrPC (Quashing),1,21,27,1,0,1,1,1,0,1,1,1,0.7745,1,142,0,0,1,1,1,1,1,0.6831,115,9.2237,34.7,1,1,1,1101329.47,0.1973,1,33,0.2243,0.0636,4,1,1,1,0
NCRB-SYNTH-100842,High Court,Sec 439 CrPC (Regular Bail),21,7,19,1,0,1,1,1,0,1,1,1,0.5825,1,184,1,1,1,1,1,1,1,0.8224,210,12.5732,76.74,1,1,1,1597803.6,0.0559,1,2,0.6527,0.5941,1,1,1,1,0
NCRB-SYNTH-100850,Trial Court,Sec 482 CrPC (Quashing),1,18,13,1,0,1,1,1,1,1,1,1,0.5132,1,265,1,0,1,1,1,1,1,0.6565,194,9.9637,26.17,1,1,1,806284.41,0.1724,1,2,0.5317,0.4839,1,1,1,1,0
NCRB-SYNTH-100859,High Court,Sec 439 CrPC (Regular Bail),1,11,21,1,0,1,1,1,0,1,1,1,0.5638,1,162,1,1,1,1,1,1,1,0.5883,478,13.4911,48.91,1,1,1,2089013.02,0.169,1,10,0.0658,0.0275,3,1,1,1,0
NCRB-SYNTH-100866,High Court,Sec 482 CrPC (Quashing),1,5,62,1,0,1,1,1,0,1,1,1,0.7061,1,214,1,1,1,1,1,1,1,0.7851,335,11.6563,42.51,1,1,1,674852.61,0.1528,1,11,0.1327,0.0534,3,1,1,1,1
NCRB-SYNTH-100873,High Court,Sec 482 CrPC (Quashing),1,8,60,1,1,1,1,1,0,1,1,1,0.9435,1,252,1,1,1,1,1,1,1,0.7839,183,3.7862,36.89,1,1,1,1270758.75,0.0777,1,3,0.6967,0.5025,1,1,1,1,1
NCRB-SYNTH-100878,High Court,Sec 439 CrPC (Regular Bail),1,11,25,1,0,1,1,1,1,1,1,1,0.5414,1,286,1,1,1,1,1,1,1,0.6118,334,6.2485,83.16,1,1,1,622299.43,0.1521,1,5,0.0814,0.0455,3,1,1,1,0
NCRB-SYNTH-100882,Supreme Court,Sec 439 CrPC (Regular Bail),7,5,26,0,0,1,1,1,0,1,1,1,0.6024,1,220,1,0,1,1,1,1,1,0.7804,277,3.6137,75.87,1,1,1,541112.16,0.1901,1,8,0.2476,0.1127,3,1,1,0,0
NCRB-SYNTH-100887,High Court,Sec 439 CrPC (Regular Bail),1,6,35,1,1,1,1,1,0,1,1,1,0.7643,1,260,1,1,1,1,1,1,1,0.5615,483,10.3256,54.14,1,1,1,565920.46,0.0385,1,15,0.248,0.0895,4,1,1,1,1
NCRB-SYNTH-100895,Supreme Court,Trial Judgment,1,18,11,1,0,1,1,1,0,1,1,1,0.7709,1,231,1,1,1,1,1,1,1,0.7012,233,11.8462,55.61,1,1,1,2161178.88,0.0102,1,43,0.1073,0.0283,4,1,1,1,1
NCRB-SYNTH-100904,High Court,Sec 482 CrPC (Quashing),7,3,38,1,0,1,1,1,0,1,1,1,0.9305,1,191,1,1,1,1,1,1,1,0.5737,128,12.6272,31.65,1,1,1,2185997.6,0.143,1,9,0.0635,0.0276,3,1,1,1,1
NCRB-SYNTH-100911,High Court,Sec 439 CrPC (Regular Bail),1,10,56,1,1,1,1,1,0,1,1,1,0.7311,1,123,1,1,1,1,1,1,1,0.725,204,7.1367,36.94,1,1,1,882740.11,0.0167,1,11,0.1127,0.0453,3,1,1,0,1
NCRB-SYNTH-100913,High Court,Sec 439 CrPC (Regular Bail),1,7,20,1,0,1,1,1,0,1,1,1,0.9862,1,270,0,0,1,1,1,1,1,0.6483,123,6.071,77.36,1,1,1,1303005.69,0.0071,1,40,0.2476,0.0667,4,1,1,1,0
NCRB-SYNTH-100915,High Court,Sec 439 CrPC (Regular Bail),1,24,43,1,0,1,1,1,0,1,1,1,0.8363,1,198,1,1,1,1,1,1,1,0.6401,466,6.8102,42.39,1,1,1,50493.95,0.0209,1,1,0.4445,0.6413,1,1,1,1,1
NCRB-SYNTH-100929,Trial Court,Sec 439 CrPC (Regular Bail),4,22,38,1,0,1,1,1,1,1,1,1,0.9253,1,204,0,0,1,1,1,1,1,0.6505,176,12.6036,45.89,1,1,1,1529226.1,0.0926,1,17,0.3162,0.1094,4,1,1,1,0
NCRB-SYNTH-100940,Supreme Court,Sec 439 CrPC (Regular Bail),1,4,58,1,0,1,1,1,0,1,1,1,0.9677,1,294,1,1,1,1,1,1,1,0.716,374,4.9365,29.7,1,1,1,2488262.99,0.0293,1,3,0.5731,0.4134,1,1,1,1,1
NCRB-SYNTH-100942,High Court,Sec 439 CrPC (Regular Bail),1,22,25,1,0,1,1,1,0,1,1,1,0.5643,1,153,1,1,1,1,1,1,1,0.5747,268,7.0469,73.84,1,1,1,1960985.15,0.163,1,8,0.2354,0.1071,3,1,1,1,0
NCRB-SYNTH-100943,High Court,Sec 439 CrPC (Regular Bail),1,21,23,0,0,1,1,1,0,1,1,1,0.9202,1,255,1,1,1,1,1,1,1,0.8453,246,8.648,68.86,1,1,1,705635.75,0.0946,1,3,0.8898,0.6418,1,1,1,1,1
NCRB-SYNTH-100950,Supreme Court,Sec 439 CrPC (Regular Bail),1,11,22,0,1,1,1,1,0,1,1,1,0.916,1,135,1,1,1,1,1,1,1,0.4191,361,11.1954,73.59,1,1,1,765398.97,0.0198,1,13,0.1046,0.0396,4,1,1,0,1
NCRB-SYNTH-100951,High Court,Sec 482 CrPC (Quashing),2,7,44,1,1,1,1,1,0,1,1,1,0.6039,1,161,1,1,1,1,1,1,1,0.7052,152,10.9752,55.02,1,1,1,2393854.95,0.1931,1,33,0.2118,0.0601,4,1,1,1,0
NCRB-SYNTH-100952,Supreme Court,Sec 439 CrPC (Regular Bail),1,22,61,1,0,1,1,1,0,1,1,1,0.7729,1,161,1,0,1,1,1,1,1,0.7338,334,7.4132,46.16,1,1,1,860461.18,0.0855,1,18,0.2355,0.08,4,1,1,1,1
NCRB-SYNTH-100962,High Court,Sec 439 CrPC (Regular Bail),1,5,34,1,0,1,1,1,0,1,1,1,0.9126,1,238,1,1,1,1,1,1,1,0.7718,271,4.4072,20.68,1,1,1,2441146.73,0.0858,1,3,0.5378,0.3879,1,1,1,1,1
NCRB-SYNTH-100969,High Court,Sec 439 CrPC (Regular Bail),21,5,68,0,0,1,1,1,0,1,1,1,0.5363,1,289,0,0,1,1,1,1,1,0.688,205,11.1781,34.86,1,1,1,1167306.27,0.0967,1,3,0.4612,0.3327,1,1,1,1,0
NCRB-SYNTH-100971,High Court,Sec 439 CrPC (Regular Bail),7,5,77,1,0,1,1,1,0,1,1,1,0.8386,1,221,1,1,1,1,1,1,1,0.5141,356,13.6619,17.63,1,1,1,579570.65,0.1936,1,4,0.0594,0.0369,3,1,1,1,1
NCRB-SYNTH-100977,High Court,Sec 482 CrPC (Quashing),1,6,51,1,0,1,1,1,0,1,1,1,0.4732,1,257,1,1,1,1,1,1,1,0.7825,112,7.8509,46.11,1,1,1,1965372.25,0.1566,1,17,0.2301,0.0796,4,1,1,1,0
NCRB-SYNTH-100980,High Court,Sec 482 CrPC (Quashing),2,24,57,1,1,1,1,1,0,1,1,1,0.8214,1,244,1,1,1,1,1,1,1,0.7597,173,4.3426,49.28,1,1,1,231750.53,0.1149,1,5,0.1145,0.0639,3,1,1,1,1
NCRB-SYNTH-100987,High Court,Sec 439 CrPC (Regular Bail),1,25,54,1,0,1,1,1,1,1,1,1,0.539,1,127,1,0,1,1,1,1,1,0.4203,372,3.8887,55.71,1,1,1,2250111.47,0.0661,1,2,0.8127,0.7398,1,1,1,0,0
NCRB-SYNTH-100992,Trial Court,Sec 482 CrPC (Quashing),1,20,38,1,1,1,1,1,1,1,1,1,0.8212,1,123,1,1,1,1,1,1,1,0.7661,252,6.5834,76.08,1,1,1,1586762.07,0.0008,1,1,0.4728,0.682,1,1,1,0,1
NCRB-SYNTH-100994,Supreme Court,Sec 439 CrPC (Regular Bail),15,17,12,1,0,1,1,1,1,1,1,1,0.4222,1,240,1,1,1,1,1,1,1,0.5232,293,8.3224,77.14,1,1,1,1040397.6,0.0548,1,32,0.2261,0.0647,4,1,1,1,0
NCRB-SYNTH-101006,High Court,Sec 439 CrPC (Regular Bail),2,5,30,1,0,1,1,1,0,1,1,1,0.5832,1,275,1,1,1,1,1,1,1,0.6403,294,6.964,56.61,1,1,1,2380995.09,0.0673,1,4,0.2258,0.1403,3,1,1,0,0
NCRB-SYNTH-101007,High Court,Writ Petition (Detention),2,8,40,1,1,1,1,1,0,1,1,1,0.6647,1,139,1,1,1,1,1,1,1,0.6424,173,11.6008,56.96,1,1,1,1642546.13,0.0344,1,33,0.2768,0.0785,4,1,1,1,1
NCRB-SYNTH-101018,Supreme Court,Writ Petition (Detention),1,5,22,0,0,1,1,1,0,1,1,1,0.5065,1,209,0,0,1,1,1,1,1,0.7118,162,12.907,34.95,1,1,1,1428067.47,0.1748,1,32,0.2535,0.0725,4,1,1,1,0
NCRB-SYNTH-101021,Supreme Court,Sec 439 CrPC (Regular Bail),7,4,57,1,1,1,1,1,0,1,1,1,0.5503,1,184,1,1,1,1,1,1,1,0.5019,402,5.978,52.7,1,1,1,900890.87,0.0346,1,7,0.2235,0.1075,3,1,1,0,0
NCRB-SYNTH-101032,High Court,Sec 482 CrPC (Quashing),1,22,33,0,0,1,1,1,1,1,1,1,0.3829,1,230,1,1,1,1,1,1,1,0.7438,450,13.0083,69.31,1,1,1,2452513.42,0.0169,1,1,0.8074,1.1649,1,1,1,1,0
NCRB-SYNTH-101036,Supreme Court,Sec 439 CrPC (Regular Bail),15,11,11,1,1,1,1,1,0,1,1,1,0.6274,1,153,1,1,1,1,1,1,1,0.7781,311,4.6607,25.03,1,1,1,869068.03,0.0387,1,2,0.5031,0.4579,1,1,1,1,0
NCRB-SYNTH-101044,High Court,Sec 439 CrPC (Regular Bail),1,22,12,1,0,1,1,1,1,1,1,1,0.6679,1,154,1,0,1,1,1,1,1,0.6898,242,13.8945,31.41,1,1,1,686564.1,0.0437,1,3,0.8523,0.6148,1,1,1,1,1
NCRB-SYNTH-101046,High Court,Writ Petition (Detention),7,10,35,0,1,1,1,1,0,1,1,1,0.6384,1,198,1,1,1,1,1,1,1,0.724,464,12.2143,26.89,1,1,1,706538.84,0.1527,1,5,0.146,0.0815,3,1,1,1,0
NCRB-SYNTH-101060,High Court,Writ Petition (Detention),2,8,11,1,0,1,1,1,1,1,1,1,0.5221,1,192,1,1,1,1,1,1,1,0.7373,185,13.9228,86.48,1,1,1,2481077.14,0.1895,1,9,0.0698,0.0303,3,1,1,1,0
NCRB-SYNTH-101078,Trial Court,Sec 439 CrPC (Regular Bail),2,22,42,1,0,1,1,1,0,1,1,1,0.8046,1,237,1,1,1,1,1,1,1,0.3854,338,9.8185,53.97,1,1,1,584250.13,0.0964,1,7,0.1341,0.0645,3,1,1,1,1
NCRB-SYNTH-101087,High Court,Sec 482 CrPC (Quashing),1,22,43,1,1,1,1,1,0,1,1,1,0.9074,1,192,1,1,1,1,1,1,1,0.7953,186,9.4673,63.88,1,1,1,2222249.55,0.139,1,3,0.5611,0.4048,1,1,1,1,1
NCRB-SYNTH-101092,High Court,Sec 439 CrPC (Regular Bail),1,15,47,1,0,1,1,1,1,1,1,1,0.8173,1,137,1,0,1,1,1,1,1,0.7714,229,4.7522,32.22,1,1,1,1329363.94,0.0217,1,1,0.4477,0.6459,1,1,1,0,1
NCRB-SYNTH-101093,High Court,Trial Judgment,1,6,29,0,1,1,1,1,0,1,1,1,0.7231,1,186,1,1,1,1,1,1,1,0.9188,150,9.8607,70.51,1,1,1,1929601.37,0.1921,1,4,0.0831,0.0516,3,1,1,1,1
NCRB-SYNTH-101109,Supreme Court,Sec 439 CrPC (Regular Bail),1,11,19,1,0,1,1,1,0,1,1,1,0.7468,1,191,1,1,1,1,1,1,1,0.501,320,13.4031,73.68,1,1,1,1234033.02,0.1473,1,15,0.1396,0.0504,4,1,1,1,1
NCRB-SYNTH-101115,High Court,Sec 482 CrPC (Quashing),15,3,42,1,0,1,1,1,0,1,1,1,0.4735,1,194,0,1,1,1,1,1,1,0.6119,130,3.5724,41.95,1,1,1,146843.16,0.0901,1,14,0.2399,0.0886,4,1,1,1,0
NCRB-SYNTH-101116,Supreme Court,Sec 439 CrPC (Regular Bail),2,11,54,1,0,1,1,1,0,1,1,1,0.4263,1,265,1,1,1,1,1,1,1,0.6704,483,13.893,88.88,1,1,1,1077108.31,0.1008,1,13,0.302,0.1144,4,1,1,1,0
NCRB-SYNTH-101125,High Court,Sec 439 CrPC (Regular Bail),1,3,69,1,0,1,1,1,1,1,1,1,0.4551,1,131,1,1,1,1,1,1,1,0.7188,247,6.4344,34.89,1,1,1,1826753.08,0.0803,1,8,0.1972,0.0898,3,1,1,0,0
NCRB-SYNTH-101126,Supreme Court,Sec 439 CrPC (Regular Bail),4,4,75,0,0,1,1,1,0,1,1,1,0.5527,1,232,1,1,1,1,1,1,1,0.7788,489,7.7206,27.83,1,1,1,1931151.88,0.0428,1,1,0.8182,1.1804,1,1,1,1,0
NCRB-SYNTH-101135,High Court,Sec 439 CrPC (Regular Bail),4,3,70,1,0,1,1,1,0,1,1,1,0.9078,1,165,1,1,1,1,1,1,1,0.7879,348,8.556,72.67,1,1,1,301884.24,0.1056,1,10,0.0716,0.0298,3,1,1,1,1
NCRB-SYNTH-101140,Supreme Court,Sec 439 CrPC (Regular Bail),4,5,60,0,0,1,1,1,0,1,1,1,0.4684,1,245,0,1,1,1,1,1,1,0.9022,400,6.1181,61.42,1,1,1,828727.61,0.0294,1,1,0.6126,0.8838,1,1,1,1,0
NCRB-SYNTH-101143,High Court,Sec 482 CrPC (Quashing),2,14,21,1,0,1,1,1,0,1,1,1,0.7356,1,272,1,0,1,1,1,1,1,0.6492,345,7.3641,81.18,1,1,1,1230181.16,0.0263,1,4,0.2314,0.1438,3,1,1,1,1
NCRB-SYNTH-101144,High Court,Sec 439 CrPC (Regular Bail),2,9,18,0,0,1,1,1,1,1,1,1,0.6365,1,232,0,0,1,1,1,1,1,0.5971,185,10.7673,50.51,1,1,1,1573928.51,0.1617,1,14,0.1713,0.0632,4,1,1,1,0
NCRB-SYNTH-101148,High Court,Sec 439 CrPC (Regular Bail),7,3,20,1,1,1,1,1,0,1,1,1,0.9293,1,150,1,1,1,1,1,1,1,0.4103,107,5.1935,37.93,1,1,1,1549016.87,0.1527,1,45,0.0823,0.0215,4,1,1,0,1
NCRB-SYNTH-101153,High Court,Sec 439 CrPC (Regular Bail),1,23,30,1,0,1,1,1,1,1,1,1,0.8688,1,136,0,0,1,1,1,1,1,0.5865,285,6.6713,25.71,1,1,1,1662028.39,0.0281,1,14,0.2898,0.107,4,1,1,0,0
NCRB-SYNTH-101154,High Court,Writ Petition (Detention),21,14,77,1,0,1,1,1,0,1,1,1,0.4148,1,263,1,1,1,1,1,1,1,0.6439,323,4.7732,68.06,1,1,1,1547429.28,0.0019,1,1,0.7236,1.0439,1,1,1,1,0
NCRB-SYNTH-101155,High Court,Writ Petition (Detention),4,10,35,0,1,1,1,1,0,1,1,1,0.8923,1,198,0,1,1,1,1,1,1,0.5369,455,6.2071,69.38,1,1,1,874138.14,0.0182,1,8,0.1959,0.0892,3,1,1,1,0
NCRB-SYNTH-101171,Trial Court,Trial Judgment,2,7,72,1,0,1,1,1,1,1,1,1,0.4373,1,175,0,0,1,1,1,1,1,0.6479,351,7.2275,77.82,1,1,1,1559789.42,0.1711,1,11,0.0678,0.0273,3,1,1,1,0
NCRB-SYNTH-101173,High Court,Sec 482 CrPC (Quashing),2,18,28,1,0,1,1,1,1,1,1,1,0.7317,1,237,0,0,1,1,1,1,1,0.6958,441,4.0564,67.91,1,1,1,1950173.93,0.0365,1,25,0.2942,0.0903,4,1,1,1,0
NCRB-SYNTH-101175,High Court,Sec 482 CrPC (Quashing),1,17,26,1,1,1,1,1,0,1,1,1,0.8849,1,120,1,1,1,1,1,1,1,0.6679,493,13.7603,67.45,1,1,1,229492.3,0.1253,1,18,0.3027,0.1028,4,1,1,0,1
NCRB-SYNTH-101183,Trial Court,Sec 439 CrPC (Regular Bail),2,21,53,1,0,1,1,1,0,1,1,1,0.4524,1,237,1,1,1,1,1,1,1,0.6823,214,13.2554,62.46,1,1,1,1368897.06,0.1936,1,6,0.0946,0.0486,3,1,1,1,0
NCRB-SYNTH-101187,High Court,Sec 439 CrPC (Regular Bail),1,24,70,1,0,1,1,1,1,1,1,1,0.5677,1,236,1,1,1,1,1,1,1,0.7357,338,10.3678,19.58,1,1,1,1445668.78,0.0869,1,7,0.2159,0.1038,3,1,1,1,0
NCRB-SYNTH-101192,High Court,Sec 482 CrPC (Quashing),2,17,10,1,0,1,1,1,1,1,1,1,0.7309,1,243,1,1,1,1,1,1,1,0.754,162,5.3386,50.29,1,1,1,2278023.18,0.1935,1,34,0.1884,0.053,4,1,1,1,1
NCRB-SYNTH-101194,Trial Court,Sec 439 CrPC (Regular Bail),1,15,67,1,0,1,1,1,1,1,1,1,0.9356,1,136,1,1,1,1,1,1,1,0.6227,295,13.9181,32.57,1,1,1,919941.58,0.1151,1,4,0.1412,0.0877,3,1,1,0,1
NCRB-SYNTH-101207,High Court,Sec 439 CrPC (Regular Bail),2,22,50,1,0,1,1,1,0,1,1,1,0.9314,1,191,1,1,1,1,1,1,1,0.9245,478,5.6186,74.04,1,1,1,536856.88,0.1586,1,1,0.8587,1.2389,1,1,1,1,1
NCRB-SYNTH-101215,High Court,Sec 439 CrPC (Regular Bail),1,6,33,1,1,1,1,1,0,1,1,1,0.842,1,219,1,1,1,1,1,1,1,0.8956,355,7.5685,38.2,1,1,1,686929.58,0.1714,1,1,0.897,1.2941,1,1,1,1,1
NCRB-SYNTH-101218,Supreme Court,Sec 439 CrPC (Regular Bail),1,14,52,1,0,1,1,1,0,1,1,1,0.9289,1,169,1,1,1,1,1,1,1,0.788,165,9.3665,28.81,1,1,1,832979.81,0.0226,1,18,0.2216,0.0753,4,1,1,1,1
NCRB-SYNTH-101219,High Court,Sec 482 CrPC (Quashing),1,17,18,1,0,1,1,1,1,1,1,1,0.6169,1,117,1,1,1,1,1,1,1,0.41,225,9.0076,41.98,1,1,1,1102746.56,0.0573,1,36,0.1692,0.0468,4,1,1,0,0
NCRB-SYNTH-101226,Supreme Court,Sec 439 CrPC (Regular Bail),7,21,75,1,0,1,1,1,1,1,1,1,0.5438,1,253,1,1,1,1,1,1,1,0.5817,238,4.4511,23.8,1,1,1,158640.83,0.1465,1,6,0.1438,0.0739,3,1,1,1,0
NCRB-SYNTH-101235,Trial Court,Sec 482 CrPC (Quashing),1,23,41,0,1,1,1,1,1,1,1,1,0.8213,1,156,0,0,1,1,1,1,1,0.6466,164,4.6621,20.65,1,1,1,1463751.37,0.012,1,3,0.9328,0.6729,1,1,1,1,0
NCRB-SYNTH-101246,High Court,Sec 482 CrPC (Quashing),1,22,50,1,1,1,1,1,1,1,1,1,0.8625,1,193,1,1,1,1,1,1,1,0.629,110,11.7018,67.89,1,1,1,1278492.2,0.0018,1,11,0.2363,0.0951,3,1,1,1,1
